stationName,lineName,dt,statusN,statusS,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,cond,precipMM,humidity,visibility,pressure,cloudcover,heatIndexC,heatIndexF,dewPointC,dewPointF,windChillC,windChillF,windGustMiles,windGustKmph,feelsLikeC,feelsLikeF
Taft Ave.,EDSA,9/7/2015 23:45,0,1,0.3125,0.340277778,0.071428571,0.045454545,0.542492918,0,0.003174603,0.894927536,1,0.655172414,0.1475,0.379310345,0.396226415,0.769230769,0.76,0.3125,0.340277778,0.028409091,0.045138889,0.379310345,0.396226415
Taft Ave.,EDSA,9/8/2015 0:00,0,1,0.3,0.333333333,0.071428571,0.045454545,0.535410765,0,0.003174603,0.898550725,1,0.655172414,0.15,0.379310345,0.396226415,0.769230769,0.76,0.3,0.333333333,0.022727273,0.041666667,0.379310345,0.396226415
Taft Ave.,EDSA,9/8/2015 0:15,0,1,0.3,0.333333333,0.0625,0.039772727,0.528328612,0,0.003174603,0.898550725,1,0.655172414,0.1525,0.379310345,0.391509434,0.769230769,0.76,0.3,0.333333333,0.022727273,0.041666667,0.379310345,0.391509434
Taft Ave.,EDSA,9/8/2015 0:30,0,0.5,0.3,0.333333333,0.053571429,0.034090909,0.521246459,0,0.003174603,0.898550725,1,0.655172414,0.155,0.379310345,0.386792453,0.769230769,0.76,0.3,0.333333333,0.022727273,0.041666667,0.379310345,0.386792453
Taft Ave.,EDSA,9/8/2015 0:45,0,0.5,0.3,0.333333333,0.044642857,0.028409091,0.514164306,0,0.003174603,0.898550725,1,0.655172414,0.1575,0.379310345,0.382075472,0.769230769,0.76,0.3,0.333333333,0.022727273,0.041666667,0.379310345,0.382075472
Taft Ave.,EDSA,9/8/2015 1:00,0,0.5,0.3,0.333333333,0.035714286,0.022727273,0.507082153,0,0.003174603,0.898550725,1,0.655172414,0.16,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.022727273,0.041666667,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 1:15,0,0.5,0.3,0.326388889,0.035714286,0.022727273,0.499291785,0.210526316,0.003174603,0.898550725,0.96875,0.646551724,0.165,0.370689655,0.372641509,0.769230769,0.76,0.3,0.326388889,0.022727273,0.038194444,0.370689655,0.372641509
Taft Ave.,EDSA,9/8/2015 1:30,0,0.5,0.3,0.319444444,0.035714286,0.022727273,0.491501416,0.421052632,0.003174603,0.898550725,0.9375,0.637931034,0.17,0.362068966,0.367924528,0.769230769,0.76,0.3,0.319444444,0.022727273,0.034722222,0.362068966,0.367924528
Taft Ave.,EDSA,9/8/2015 1:45,0,0.5,0.3,0.3125,0.035714286,0.022727273,0.483711048,0.631578947,0.003174603,0.898550725,0.90625,0.629310345,0.175,0.353448276,0.363207547,0.769230769,0.76,0.3,0.3125,0.022727273,0.03125,0.353448276,0.363207547
Taft Ave.,EDSA,9/8/2015 2:00,0,0.5,0.3,0.305555556,0.035714286,0.022727273,0.47592068,0.842105263,0.003174603,0.898550725,0.875,0.620689655,0.18,0.344827586,0.358490566,0.769230769,0.76,0.3,0.305555556,0.022727273,0.027777778,0.344827586,0.358490566
Taft Ave.,EDSA,9/8/2015 2:15,0,0.5,0.3,0.305555556,0.035714286,0.022727273,0.468838527,0.842105263,0.003174603,0.898550725,0.875,0.620689655,0.1825,0.344827586,0.353773585,0.769230769,0.75,0.3,0.305555556,0.022727273,0.027777778,0.344827586,0.353773585
Taft Ave.,EDSA,9/8/2015 2:30,0,0.5,0.3,0.305555556,0.035714286,0.022727273,0.461756374,0.842105263,0.003174603,0.898550725,0.875,0.620689655,0.185,0.344827586,0.349056604,0.769230769,0.74,0.3,0.305555556,0.022727273,0.027777778,0.344827586,0.349056604
Taft Ave.,EDSA,9/8/2015 2:45,0,0.5,0.3,0.305555556,0.035714286,0.022727273,0.454674221,0.842105263,0.003174603,0.898550725,0.875,0.620689655,0.1875,0.344827586,0.344339623,0.769230769,0.73,0.3,0.305555556,0.022727273,0.027777778,0.344827586,0.344339623
Taft Ave.,EDSA,9/8/2015 3:00,0,0.5,0.3,0.305555556,0.035714286,0.022727273,0.447592068,0.842105263,0.003174603,0.898550725,0.875,0.620689655,0.19,0.344827586,0.339622642,0.769230769,0.72,0.3,0.305555556,0.022727273,0.027777778,0.344827586,0.339622642
Taft Ave.,EDSA,9/8/2015 3:15,0,0.5,0.3,0.3125,0.035714286,0.022727273,0.442634561,0.842105263,0.003174603,0.891304348,0.90625,0.620689655,0.1875,0.353448276,0.349056604,0.769230769,0.73,0.3,0.3125,0.022727273,0.027777778,0.353448276,0.349056604
Taft Ave.,EDSA,9/8/2015 3:30,0,0.5,0.3,0.319444444,0.035714286,0.022727273,0.437677054,0.842105263,0.003174603,0.884057971,0.9375,0.620689655,0.185,0.362068966,0.358490566,0.769230769,0.74,0.3,0.319444444,0.022727273,0.027777778,0.362068966,0.358490566
Taft Ave.,EDSA,9/8/2015 3:45,0,0.5,0.3,0.326388889,0.035714286,0.022727273,0.432719547,0.842105263,0.003174603,0.876811594,0.96875,0.620689655,0.1825,0.370689655,0.367924528,0.769230769,0.75,0.3,0.326388889,0.022727273,0.027777778,0.370689655,0.367924528
Taft Ave.,EDSA,9/8/2015 4:00,0,0.5,0.3,0.333333333,0.035714286,0.022727273,0.42776204,0.842105263,0.003174603,0.869565217,1,0.620689655,0.18,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.022727273,0.027777778,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 4:15,0,0.5,0.3125,0.340277778,0.035714286,0.022727273,0.422804533,0.631578947,0.002380952,0.865942029,1,0.620689655,0.18,0.387931034,0.386792453,0.769230769,0.76,0.3125,0.340277778,0.022727273,0.027777778,0.387931034,0.386792453
Taft Ave.,EDSA,9/8/2015 4:30,0,0.5,0.325,0.347222222,0.035714286,0.022727273,0.417847025,0.421052632,0.001587302,0.862318841,1,0.620689655,0.18,0.396551724,0.396226415,0.769230769,0.76,0.325,0.347222222,0.022727273,0.027777778,0.396551724,0.396226415
Taft Ave.,EDSA,9/8/2015 4:45,0,0.5,0.3375,0.354166667,0.035714286,0.022727273,0.412889518,0.210526316,0.000793651,0.858695652,1,0.620689655,0.18,0.405172414,0.405660377,0.769230769,0.76,0.3375,0.354166667,0.022727273,0.027777778,0.405172414,0.405660377
Taft Ave.,EDSA,9/8/2015 5:00,0,0.5,0.35,0.361111111,0.035714286,0.022727273,0.407932011,0,0,0.855072464,1,0.620689655,0.18,0.413793103,0.41509434,0.769230769,0.76,0.35,0.361111111,0.022727273,0.027777778,0.413793103,0.41509434
Taft Ave.,EDSA,9/8/2015 5:15,0,0.5,0.35,0.368055556,0.044642857,0.028409091,0.402974504,0.223684211,0,0.847826087,1,0.620689655,0.1775,0.422413793,0.424528302,0.769230769,0.76,0.35,0.368055556,0.022727273,0.03125,0.422413793,0.424528302
Taft Ave.,EDSA,9/8/2015 5:30,0,0.5,0.35,0.375,0.053571429,0.034090909,0.398016997,0.447368421,0,0.84057971,1,0.620689655,0.175,0.431034483,0.433962264,0.769230769,0.76,0.35,0.375,0.022727273,0.034722222,0.431034483,0.433962264
Taft Ave.,EDSA,9/8/2015 5:45,0,0.5,0.35,0.381944444,0.0625,0.039772727,0.39305949,0.671052632,0,0.833333333,1,0.620689655,0.1725,0.439655172,0.443396226,0.769230769,0.76,0.35,0.381944444,0.022727273,0.038194444,0.439655172,0.443396226
Taft Ave.,EDSA,9/8/2015 6:00,0,0.5,0.35,0.388888889,0.071428571,0.045454545,0.388101983,0.894736842,0,0.826086957,1,0.620689655,0.17,0.448275862,0.452830189,0.769230769,0.76,0.35,0.388888889,0.022727273,0.041666667,0.448275862,0.452830189
Taft Ave.,EDSA,9/8/2015 6:15,0,1,0.375,0.409722222,0.071428571,0.045454545,0.402266289,0.894736842,0,0.807971014,1,0.620689655,0.175,0.474137931,0.476415094,0.769230769,0.77,0.375,0.409722222,0.022727273,0.041666667,0.474137931,0.476415094
Taft Ave.,EDSA,9/8/2015 6:30,0,1,0.4,0.430555556,0.071428571,0.045454545,0.416430595,0.894736842,0,0.789855072,1,0.620689655,0.18,0.5,0.5,0.769230769,0.78,0.4,0.430555556,0.022727273,0.041666667,0.5,0.5
Taft Ave.,EDSA,9/8/2015 6:45,0,1,0.425,0.451388889,0.071428571,0.045454545,0.430594901,0.894736842,0,0.77173913,1,0.620689655,0.185,0.525862069,0.523584906,0.769230769,0.79,0.425,0.451388889,0.022727273,0.041666667,0.525862069,0.523584906
Taft Ave.,EDSA,9/8/2015 7:00,0,1,0.45,0.472222222,0.071428571,0.045454545,0.444759207,0.894736842,0,0.753623188,1,0.620689655,0.19,0.551724138,0.547169811,0.769230769,0.8,0.45,0.472222222,0.022727273,0.041666667,0.551724138,0.547169811
Taft Ave.,EDSA,9/8/2015 7:15,0,1,0.475,0.493055556,0.071428571,0.051136364,0.458215297,0.894736842,0,0.735507246,1,0.620689655,0.1925,0.568965517,0.570754717,0.788461538,0.81,0.475,0.493055556,0.028409091,0.041666667,0.568965517,0.570754717
Taft Ave.,EDSA,9/8/2015 7:30,0,1,0.5,0.513888889,0.071428571,0.056818182,0.471671388,0.894736842,0,0.717391304,1,0.620689655,0.195,0.586206897,0.594339623,0.807692308,0.82,0.5,0.513888889,0.034090909,0.041666667,0.586206897,0.594339623
Taft Ave.,EDSA,9/8/2015 7:45,0,1,0.525,0.534722222,0.071428571,0.0625,0.485127479,0.894736842,0,0.699275362,1,0.620689655,0.1975,0.603448276,0.617924528,0.826923077,0.83,0.525,0.534722222,0.039772727,0.041666667,0.603448276,0.617924528
Taft Ave.,EDSA,9/8/2015 8:00,0,1,0.55,0.555555556,0.071428571,0.068181818,0.498583569,0.894736842,0,0.68115942,1,0.620689655,0.2,0.620689655,0.641509434,0.846153846,0.84,0.55,0.555555556,0.045454545,0.041666667,0.620689655,0.641509434
Taft Ave.,EDSA,9/8/2015 8:15,0,1,0.5625,0.576388889,0.080357143,0.068181818,0.51203966,0.894736842,0,0.663043478,1,0.620689655,0.205,0.646551724,0.66509434,0.846153846,0.84,0.5625,0.576388889,0.045454545,0.045138889,0.646551724,0.66509434
Taft Ave.,EDSA,9/8/2015 8:30,0,1,0.575,0.597222222,0.089285714,0.068181818,0.525495751,0.894736842,0,0.644927536,1,0.620689655,0.21,0.672413793,0.688679245,0.846153846,0.84,0.575,0.597222222,0.045454545,0.048611111,0.672413793,0.688679245
Taft Ave.,EDSA,9/8/2015 8:45,0,1,0.5875,0.618055556,0.098214286,0.068181818,0.538951841,0.894736842,0,0.626811594,1,0.620689655,0.215,0.698275862,0.712264151,0.846153846,0.84,0.5875,0.618055556,0.045454545,0.052083333,0.698275862,0.712264151
Taft Ave.,EDSA,9/8/2015 9:00,0,1,0.6,0.638888889,0.107142857,0.068181818,0.552407932,0.894736842,0,0.608695652,1,0.620689655,0.22,0.724137931,0.735849057,0.846153846,0.84,0.6,0.638888889,0.045454545,0.055555556,0.724137931,0.735849057
Taft Ave.,EDSA,9/8/2015 9:15,0,1,0.6125,0.645833333,0.116071429,0.079545455,0.558073654,0.894736842,0.000793651,0.597826087,1,0.620689655,0.2275,0.732758621,0.740566038,0.846153846,0.84,0.6125,0.645833333,0.051136364,0.0625,0.732758621,0.740566038
Taft Ave.,EDSA,9/8/2015 9:30,0,0.5,0.625,0.652777778,0.125,0.090909091,0.563739377,0.894736842,0.001587302,0.586956522,1,0.620689655,0.235,0.74137931,0.745283019,0.846153846,0.84,0.625,0.652777778,0.056818182,0.069444444,0.74137931,0.745283019
Taft Ave.,EDSA,9/8/2015 9:45,0,0.5,0.6375,0.659722222,0.133928571,0.102272727,0.569405099,0.894736842,0.002380952,0.576086957,1,0.620689655,0.2425,0.75,0.75,0.846153846,0.84,0.6375,0.659722222,0.0625,0.076388889,0.75,0.75
Taft Ave.,EDSA,9/8/2015 10:00,0,0.5,0.65,0.666666667,0.142857143,0.113636364,0.575070822,0.894736842,0.003174603,0.565217391,1,0.620689655,0.25,0.75862069,0.754716981,0.846153846,0.84,0.65,0.666666667,0.068181818,0.083333333,0.75862069,0.754716981
Taft Ave.,EDSA,9/8/2015 10:15,0,0.5,0.65,0.673611111,0.151785714,0.125,0.581444759,0.828947368,0.003174603,0.554347826,1,0.620689655,0.255,0.767241379,0.759433962,0.846153846,0.84,0.65,0.673611111,0.079545455,0.090277778,0.767241379,0.759433962
Taft Ave.,EDSA,9/8/2015 10:30,0,0.5,0.65,0.680555556,0.160714286,0.136363636,0.587818697,0.763157895,0.003174603,0.543478261,1,0.620689655,0.26,0.775862069,0.764150943,0.846153846,0.84,0.65,0.680555556,0.090909091,0.097222222,0.775862069,0.764150943
Taft Ave.,EDSA,9/8/2015 10:45,0,0.5,0.65,0.6875,0.169642857,0.147727273,0.594192635,0.697368421,0.003174603,0.532608696,1,0.620689655,0.265,0.784482759,0.768867925,0.846153846,0.84,0.65,0.6875,0.102272727,0.104166667,0.784482759,0.768867925
Taft Ave.,EDSA,9/8/2015 11:00,0,0.5,0.65,0.694444444,0.178571429,0.159090909,0.600566572,0.631578947,0.003174603,0.52173913,1,0.620689655,0.27,0.793103448,0.773584906,0.846153846,0.84,0.65,0.694444444,0.113636364,0.111111111,0.793103448,0.773584906
Taft Ave.,EDSA,9/8/2015 11:15,0,0.5,0.6625,0.701388889,0.1875,0.170454545,0.606232295,0.631578947,0.003968254,0.510869565,1,0.612068966,0.2775,0.793103448,0.778301887,0.846153846,0.83,0.6625,0.694444444,0.119318182,0.118055556,0.793103448,0.778301887
Taft Ave.,EDSA,9/8/2015 11:30,0,0.5,0.675,0.708333333,0.196428571,0.181818182,0.611898017,0.631578947,0.004761905,0.5,1,0.603448276,0.285,0.793103448,0.783018868,0.846153846,0.82,0.675,0.694444444,0.125,0.125,0.793103448,0.783018868
Taft Ave.,EDSA,9/8/2015 11:45,0,0.5,0.6875,0.715277778,0.205357143,0.193181818,0.617563739,0.631578947,0.005555556,0.489130435,1,0.594827586,0.2925,0.793103448,0.787735849,0.846153846,0.81,0.6875,0.694444444,0.130681818,0.131944444,0.793103448,0.787735849
Taft Ave.,EDSA,9/8/2015 12:00,0,0.5,0.7,0.722222222,0.214285714,0.204545455,0.623229462,0.631578947,0.006349206,0.47826087,1,0.586206897,0.3,0.793103448,0.79245283,0.846153846,0.8,0.7,0.694444444,0.136363636,0.138888889,0.793103448,0.79245283
Taft Ave.,EDSA,9/8/2015 12:15,0,0.5,0.6875,0.715277778,0.223214286,0.210227273,0.624645892,0.631578947,0.011111111,0.489130435,0.96875,0.586206897,0.3025,0.793103448,0.787735849,0.846153846,0.81,0.6875,0.694444444,0.142045455,0.145833333,0.793103448,0.787735849
Taft Ave.,EDSA,9/8/2015 12:30,0,0.5,0.675,0.708333333,0.232142857,0.215909091,0.626062323,0.631578947,0.015873016,0.5,0.9375,0.586206897,0.305,0.793103448,0.783018868,0.846153846,0.82,0.675,0.694444444,0.147727273,0.152777778,0.793103448,0.783018868
Taft Ave.,EDSA,9/8/2015 12:45,0,1,0.6625,0.701388889,0.241071429,0.221590909,0.627478754,0.631578947,0.020634921,0.510869565,0.90625,0.586206897,0.3075,0.793103448,0.778301887,0.846153846,0.83,0.6625,0.694444444,0.153409091,0.159722222,0.793103448,0.778301887
Taft Ave.,EDSA,9/8/2015 13:00,0,1,0.65,0.694444444,0.25,0.227272727,0.628895184,0.631578947,0.025396825,0.52173913,0.875,0.586206897,0.31,0.793103448,0.773584906,0.846153846,0.84,0.65,0.694444444,0.159090909,0.166666667,0.793103448,0.773584906
Taft Ave.,EDSA,9/8/2015 13:15,0,1,0.65,0.6875,0.25,0.232954545,0.63101983,0.684210526,0.029365079,0.528985507,0.875,0.586206897,0.31,0.784482759,0.768867925,0.846153846,0.84,0.65,0.6875,0.164772727,0.173611111,0.784482759,0.768867925
Taft Ave.,EDSA,9/8/2015 13:30,0,1,0.65,0.680555556,0.25,0.238636364,0.633144476,0.736842105,0.033333333,0.536231884,0.875,0.586206897,0.31,0.775862069,0.764150943,0.846153846,0.84,0.65,0.680555556,0.170454545,0.180555556,0.775862069,0.764150943
Taft Ave.,EDSA,9/8/2015 13:45,0,1,0.65,0.673611111,0.25,0.244318182,0.635269122,0.789473684,0.037301587,0.543478261,0.875,0.586206897,0.31,0.767241379,0.759433962,0.846153846,0.84,0.65,0.673611111,0.176136364,0.1875,0.767241379,0.759433962
Taft Ave.,EDSA,9/8/2015 14:00,0,0.5,0.65,0.666666667,0.25,0.25,0.637393768,0.842105263,0.041269841,0.550724638,0.875,0.586206897,0.31,0.75862069,0.754716981,0.846153846,0.84,0.65,0.666666667,0.181818182,0.194444444,0.75862069,0.754716981
Taft Ave.,EDSA,9/8/2015 14:15,0.5,1,0.6375,0.659722222,0.258928571,0.255681818,0.638810198,0.842105263,0.046031746,0.557971014,0.84375,0.586206897,0.3125,0.75862069,0.754716981,0.846153846,0.84,0.6375,0.659722222,0.193181818,0.201388889,0.75862069,0.754716981
Taft Ave.,EDSA,9/8/2015 14:30,0.5,1,0.625,0.652777778,0.267857143,0.261363636,0.640226629,0.842105263,0.050793651,0.565217391,0.8125,0.586206897,0.315,0.75862069,0.754716981,0.846153846,0.84,0.625,0.652777778,0.204545455,0.208333333,0.75862069,0.754716981
Taft Ave.,EDSA,9/8/2015 14:45,0.5,1,0.6125,0.645833333,0.276785714,0.267045455,0.641643059,0.842105263,0.055555556,0.572463768,0.78125,0.586206897,0.3175,0.75862069,0.754716981,0.846153846,0.84,0.6125,0.645833333,0.215909091,0.215277778,0.75862069,0.754716981
Taft Ave.,EDSA,9/8/2015 15:00,0.5,1,0.6,0.638888889,0.285714286,0.272727273,0.64305949,0.842105263,0.06031746,0.579710145,0.75,0.586206897,0.32,0.75862069,0.754716981,0.846153846,0.84,0.6,0.638888889,0.227272727,0.222222222,0.75862069,0.754716981
Taft Ave.,EDSA,9/8/2015 15:15,0.5,1,0.5875,0.625,0.276785714,0.267045455,0.640934844,0.842105263,0.065873016,0.597826087,0.75,0.586206897,0.31,0.74137931,0.740566038,0.846153846,0.84,0.5875,0.625,0.227272727,0.222222222,0.74137931,0.740566038
Taft Ave.,EDSA,9/8/2015 15:30,0.5,1,0.575,0.611111111,0.267857143,0.261363636,0.638810198,0.842105263,0.071428571,0.615942029,0.75,0.586206897,0.3,0.724137931,0.726415094,0.846153846,0.84,0.575,0.611111111,0.227272727,0.222222222,0.724137931,0.726415094
Taft Ave.,EDSA,9/8/2015 15:45,0.5,1,0.5625,0.597222222,0.258928571,0.255681818,0.636685552,0.842105263,0.076984127,0.634057971,0.75,0.586206897,0.29,0.706896552,0.712264151,0.846153846,0.84,0.5625,0.597222222,0.227272727,0.222222222,0.706896552,0.712264151
Taft Ave.,EDSA,9/8/2015 16:00,0.5,1,0.55,0.583333333,0.25,0.25,0.634560907,0.842105263,0.082539683,0.652173913,0.75,0.586206897,0.28,0.689655172,0.698113208,0.846153846,0.84,0.55,0.583333333,0.227272727,0.222222222,0.689655172,0.698113208
Taft Ave.,EDSA,9/8/2015 16:15,0.5,1,0.5375,0.569444444,0.241071429,0.238636364,0.633144476,0.736842105,0.088888889,0.673913043,0.71875,0.586206897,0.2725,0.681034483,0.688679245,0.865384615,0.85,0.5375,0.569444444,0.221590909,0.222222222,0.681034483,0.688679245
Taft Ave.,EDSA,9/8/2015 16:30,0.5,1,0.525,0.555555556,0.232142857,0.227272727,0.631728045,0.631578947,0.095238095,0.695652174,0.6875,0.586206897,0.265,0.672413793,0.679245283,0.884615385,0.86,0.525,0.555555556,0.215909091,0.222222222,0.672413793,0.679245283
Taft Ave.,EDSA,9/8/2015 16:45,0.5,1,0.5125,0.541666667,0.223214286,0.215909091,0.630311615,0.526315789,0.101587302,0.717391304,0.65625,0.586206897,0.2575,0.663793103,0.669811321,0.903846154,0.87,0.5125,0.541666667,0.210227273,0.222222222,0.663793103,0.669811321
Taft Ave.,EDSA,9/8/2015 17:00,0.5,1,0.5,0.527777778,0.214285714,0.204545455,0.628895184,0.421052632,0.107936508,0.739130435,0.625,0.586206897,0.25,0.655172414,0.660377358,0.923076923,0.88,0.5,0.527777778,0.204545455,0.222222222,0.655172414,0.660377358
Taft Ave.,EDSA,9/8/2015 17:15,0.5,1,0.4875,0.513888889,0.214285714,0.198863636,0.626770538,0.421052632,0.113492063,0.757246377,0.625,0.594827586,0.24,0.646551724,0.650943396,0.923076923,0.88,0.4875,0.513888889,0.204545455,0.222222222,0.646551724,0.650943396
Taft Ave.,EDSA,9/8/2015 17:30,0.5,1,0.475,0.5,0.214285714,0.193181818,0.624645892,0.421052632,0.119047619,0.775362319,0.625,0.603448276,0.23,0.637931034,0.641509434,0.923076923,0.88,0.475,0.5,0.204545455,0.222222222,0.637931034,0.641509434
Taft Ave.,EDSA,9/8/2015 17:45,0.5,1,0.4625,0.486111111,0.214285714,0.1875,0.622521246,0.421052632,0.124603175,0.793478261,0.625,0.612068966,0.22,0.629310345,0.632075472,0.923076923,0.88,0.4625,0.486111111,0.204545455,0.222222222,0.629310345,0.632075472
Taft Ave.,EDSA,9/8/2015 18:00,0.5,1,0.45,0.472222222,0.214285714,0.181818182,0.620396601,0.421052632,0.13015873,0.811594203,0.625,0.620689655,0.21,0.620689655,0.622641509,0.923076923,0.88,0.45,0.472222222,0.204545455,0.222222222,0.620689655,0.622641509
Taft Ave.,EDSA,9/8/2015 18:15,0.5,1,0.4375,0.465277778,0.205357143,0.176136364,0.617563739,0.421052632,0.124603175,0.815217391,0.625,0.620689655,0.2075,0.594827586,0.599056604,0.903846154,0.87,0.4375,0.465277778,0.198863636,0.215277778,0.594827586,0.599056604
Taft Ave.,EDSA,9/8/2015 18:30,0.5,1,0.425,0.458333333,0.196428571,0.170454545,0.614730878,0.421052632,0.119047619,0.81884058,0.625,0.620689655,0.205,0.568965517,0.575471698,0.884615385,0.86,0.425,0.458333333,0.193181818,0.208333333,0.568965517,0.575471698
Taft Ave.,EDSA,9/8/2015 18:45,0.5,1,0.4125,0.451388889,0.1875,0.164772727,0.611898017,0.421052632,0.113492063,0.822463768,0.625,0.620689655,0.2025,0.543103448,0.551886792,0.865384615,0.85,0.4125,0.451388889,0.1875,0.201388889,0.543103448,0.551886792
Taft Ave.,EDSA,9/8/2015 19:00,0.5,1,0.4,0.444444444,0.178571429,0.159090909,0.609065156,0.421052632,0.107936508,0.826086957,0.625,0.620689655,0.2,0.517241379,0.528301887,0.846153846,0.84,0.4,0.444444444,0.181818182,0.194444444,0.517241379,0.528301887
Taft Ave.,EDSA,9/8/2015 19:15,0.5,1,0.3875,0.430555556,0.178571429,0.153409091,0.606232295,0.421052632,0.101587302,0.829710145,0.65625,0.629310345,0.195,0.5,0.509433962,0.826923077,0.83,0.3875,0.430555556,0.176136364,0.184027778,0.5,0.509433962
Taft Ave.,EDSA,9/8/2015 19:30,0.5,1,0.375,0.416666667,0.178571429,0.147727273,0.603399433,0.421052632,0.095238095,0.833333333,0.6875,0.637931034,0.19,0.482758621,0.490566038,0.807692308,0.82,0.375,0.416666667,0.170454545,0.173611111,0.482758621,0.490566038
Taft Ave.,EDSA,9/8/2015 19:45,0.5,1,0.3625,0.402777778,0.178571429,0.142045455,0.600566572,0.421052632,0.088888889,0.836956522,0.71875,0.646551724,0.185,0.465517241,0.471698113,0.788461538,0.81,0.3625,0.402777778,0.164772727,0.163194444,0.465517241,0.471698113
Taft Ave.,EDSA,9/8/2015 20:00,0.5,1,0.35,0.388888889,0.178571429,0.136363636,0.597733711,0.421052632,0.082539683,0.84057971,0.75,0.655172414,0.18,0.448275862,0.452830189,0.769230769,0.8,0.35,0.388888889,0.159090909,0.152777778,0.448275862,0.452830189
Taft Ave.,EDSA,9/8/2015 20:15,0.5,1,0.3375,0.375,0.169642857,0.130681818,0.59490085,0.421052632,0.076984127,0.847826087,0.75,0.655172414,0.1775,0.431034483,0.433962264,0.769230769,0.78,0.3375,0.375,0.147727273,0.145833333,0.431034483,0.433962264
Taft Ave.,EDSA,9/8/2015 20:30,0.5,1,0.325,0.361111111,0.160714286,0.125,0.592067989,0.421052632,0.071428571,0.855072464,0.75,0.655172414,0.175,0.413793103,0.41509434,0.769230769,0.76,0.325,0.361111111,0.136363636,0.138888889,0.413793103,0.41509434
Taft Ave.,EDSA,9/8/2015 20:45,0.5,1,0.3125,0.347222222,0.151785714,0.119318182,0.589235127,0.421052632,0.065873016,0.862318841,0.75,0.655172414,0.1725,0.396551724,0.396226415,0.769230769,0.74,0.3125,0.347222222,0.125,0.131944444,0.396551724,0.396226415
Taft Ave.,EDSA,9/8/2015 21:00,0.5,1,0.3,0.333333333,0.142857143,0.113636364,0.586402266,0.421052632,0.06031746,0.869565217,0.75,0.655172414,0.17,0.379310345,0.377358491,0.769230769,0.72,0.3,0.333333333,0.113636364,0.125,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 21:15,0.5,1,0.3,0.333333333,0.142857143,0.113636364,0.587110482,0.421052632,0.054761905,0.869565217,0.78125,0.655172414,0.1675,0.379310345,0.377358491,0.769230769,0.73,0.3,0.333333333,0.113636364,0.125,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 21:30,0.5,1,0.3,0.333333333,0.142857143,0.113636364,0.587818697,0.421052632,0.049206349,0.869565217,0.8125,0.655172414,0.165,0.379310345,0.377358491,0.769230769,0.74,0.3,0.333333333,0.113636364,0.125,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 21:45,0.5,1,0.3,0.333333333,0.142857143,0.113636364,0.588526912,0.421052632,0.043650794,0.869565217,0.84375,0.655172414,0.1625,0.379310345,0.377358491,0.769230769,0.75,0.3,0.333333333,0.113636364,0.125,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 22:00,1,1,0.3,0.333333333,0.142857143,0.113636364,0.589235127,0.421052632,0.038095238,0.869565217,0.875,0.655172414,0.16,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.113636364,0.125,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 22:15,1,1,0.3,0.333333333,0.133928571,0.113636364,0.590651558,0.315789474,0.033333333,0.873188406,0.875,0.655172414,0.155,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.107954545,0.121527778,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 22:30,0.5,1,0.3,0.333333333,0.125,0.113636364,0.592067989,0.210526316,0.028571429,0.876811594,0.875,0.655172414,0.15,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.102272727,0.118055556,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 22:45,0.5,1,0.3,0.333333333,0.116071429,0.113636364,0.593484419,0.105263158,0.023809524,0.880434783,0.875,0.655172414,0.145,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.096590909,0.114583333,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 23:00,0.5,1,0.3,0.333333333,0.107142857,0.113636364,0.59490085,0,0.019047619,0.884057971,0.875,0.655172414,0.14,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.090909091,0.111111111,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 23:15,0.5,1,0.3,0.333333333,0.107142857,0.107954545,0.595609065,0,0.014285714,0.884057971,0.90625,0.655172414,0.135,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.090909091,0.107638889,0.379310345,0.377358491
Taft Ave.,EDSA,9/8/2015 23:30,0.5,1,0.3,0.333333333,0.107142857,0.102272727,0.59631728,0,0.00952381,0.884057971,0.9375,0.655172414,0.13,0.379310345,0.377358491,0.769230769,0.76,0.3,0.333333333,0.090909091,0.104166667,0.379310345,0.377358491
